"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00316349","1963-04-10","35.1075","-75.9872","1.2","OCRACOKE, NC US","   13",",,0,1700","    0",",,0,","    0",",,0,","  172",",,0","  100",",,0",,,,,"  156",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-04-11","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  167",",,0","   72",",,0",,,,,"  161",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-04-12","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  172",",,0","   50",",,0",,,,,"  167",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-04-13","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  183",",,0","  106",",,0",,,,,"  150",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-04-14","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  167",",,0","   67",",,0",,,,,"  150",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-04-15","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  156",",,0","   78",",,0",,,,,"  133",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-04-16","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  189",",,0","   33",",,0",,,,,"  178",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-04-17","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  200",",,0","  117",",,0",,,,,"  178",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-04-18","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  222",",,0","  156",",,0",,,,,"  194",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-04-19","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  233",",,0","  189",",,0",,,,,"  200",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-04-20","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  250",",,0","  183",",,0",,,,,"  206",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-04-21","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  250",",,0","  167",",,0",,,,,"  239",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-04-22","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  272",",,0","  189",",,0",,,,,"  211",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-04-23","35.1075","-75.9872","1.2","OCRACOKE, NC US","   10",",,0,1700","    0",",,0,","    0",",,0,","  233",",,0","  183",",,0",,,,,"  211",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-04-24","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  233",",,0","  111",",,0",,,,,"  133",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-04-25","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  161",",,0","  100",",,0",,,,,"  122",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-04-26","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  194",",,0","  100",",,0",,,,,"  144",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-04-27","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  217",",,0","   56",",,0",,,,,"  144",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-04-28","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  217",",,0","  122",",,0",,,,,"  133",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-04-29","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  200",",,0","  117",",,0",,,,,"  167",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-04-30","35.1075","-75.9872","1.2","OCRACOKE, NC US","  173",",,0,1700","    0",",,0,","    0",",,0,","  211",",,0","  156",",,0",,,,,"  200",",I,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-05-01","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  189",",I,0","  111",",,0",,,,,"  122",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-05-02","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  178",",,0","   72",",,0",,,,,"  172",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-05-03","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  228",",,0","  128",",,0",,,,,"  194",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-05-04","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  211",",,0","  156",",,0",,,,,"  189",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-05-05","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  194",",,0","  144",",,0",,,,,"  161",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-05-06","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  189",",,0","  117",",,0",,,,,"  156",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-05-07","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  244",",,0","   83",",,0",,,,,"  200",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-05-08","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  250",",,0","  178",",,0",,,,,"  228",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-05-09","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  261",",,0","  183",",,0",,,,,"  233",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-05-10","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  267",",,0","  189",",,0",,,,,"  239",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-05-11","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  283",",,0","  133",",,0",,,,,"  144",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-05-12","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  161",",,0","  106",",,0",,,,,"  133",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-05-13","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  194",",,0","  100",",,0",,,,,"  178",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-05-14","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  200",",,0","  111",",,0",,,,,"  183",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-05-15","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  222",",,0","  156",",,0",,,,,"  172",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-05-16","35.1075","-75.9872","1.2","OCRACOKE, NC US","   97",",,0,1700","    0",",,0,","    0",",,0,","  217",",,0","  144",",,0",,,,,"  189",",,0,1700",,,"    1",",,0",,,,,,,,,,
"USC00316349","1963-05-17","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  244",",,0","  167",",,0",,,,,"  222",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-05-18","35.1075","-75.9872","1.2","OCRACOKE, NC US","   99",",,0,1700","    0",",,0,","    0",",,0,","  278",",,0","  189",",,0",,,,,"  256",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-05-19","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  283",",,0","  150",",,0",,,,,"  217",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-05-20","35.1075","-75.9872","1.2","OCRACOKE, NC US","   64",",,0,1700","    0",",,0,","    0",",,0,","  283",",,0","  178",",,0",,,,,"  222",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-05-21","35.1075","-75.9872","1.2","OCRACOKE, NC US","  305",",,0,1700","    0",",,0,","    0",",,0,","  233",",,0","  183",",,0",,,,,"  189",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-05-22","35.1075","-75.9872","1.2","OCRACOKE, NC US","  389",",,0,1700","    0",",,0,","    0",",,0,","  256",",,0","  183",",,0",,,,,"  239",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-05-23","35.1075","-75.9872","1.2","OCRACOKE, NC US","  122",",,0,1700","    0",",,0,","    0",",,0,","  239",",,0","  117",",,0",,,,,"  144",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-05-24","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  178",",,0","  106",",,0",,,,,"  172",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-05-25","35.1075","-75.9872","1.2","OCRACOKE, NC US","    8",",,0,1700","    0",",,0,","    0",",,0,","  194",",,0","  128",",,0",,,,,"  156",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-05-26","35.1075","-75.9872","1.2","OCRACOKE, NC US","  122",",,0,1700","    0",",,0,","    0",",,0,","  178",",,0","  122",",,0",,,,,"  156",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-05-27","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  189",",,0","  144",",,0",,,,,"  183",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-05-28","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  250",",,0","  144",",,0",,,,,"  244",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-05-29","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  283",",,0","  194",",,0",,,,,"  256",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-05-30","35.1075","-75.9872","1.2","OCRACOKE, NC US","   25",",,0,1700","    0",",,0,","    0",",,0,","  256",",,0","  189",",,0",,,,,"  200",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-05-31","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  239",",,0","  172",",,0",,,,,"  222",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-06-01","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  228",",,0","  178",",,0",,,,,"  211",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-06-02","35.1075","-75.9872","1.2","OCRACOKE, NC US","  808",",,0,1700","    0",",,0,","    0",",,0,","  211",",,0","  178",",,0",,,,,"  200",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-06-03","35.1075","-75.9872","1.2","OCRACOKE, NC US","  300",",,0,1700","    0",",,0,","    0",",,0,","  250",",,0","  189",",,0",,,,,"  239",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-06-04","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  267",",,0","  200",",,0",,,,,"  239",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-06-05","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  278",",,0","  189",",,0",,,,,"  250",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-06-06","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  272",",,0","  211",",,0",,,,,"  261",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-06-07","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  300",",,0","  217",",,0",,,,,"  244",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-06-08","35.1075","-75.9872","1.2","OCRACOKE, NC US","   56",",,0,1700","    0",",,0,","    0",",,0,","  283",",,0","  211",",,0",,,,,"  233",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-06-09","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  272",",,0","  206",",,0",,,,,"  261",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-06-10","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  283",",,0","  228",",,0",,,,,"  272",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-06-11","35.1075","-75.9872","1.2","OCRACOKE, NC US","  168",",,0,1700","    0",",,0,","    0",",,0,","  289",",,0","  211",",,0",,,,,"  256",",,0,1700",,,"    1",",,0",,,,,,,,,,
"USC00316349","1963-06-12","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  283",",,0","  244",",,0",,,,,"  267",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-06-13","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  267",",,0","  189",",,0",,,,,"  233",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-06-14","35.1075","-75.9872","1.2","OCRACOKE, NC US","   30",",,0,1700","    0",",,0,","    0",",,0,","  278",",,0","  161",",,0",,,,,"  250",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-06-15","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  278",",,0","  211",",,0",,,,,"  217",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-06-16","35.1075","-75.9872","1.2","OCRACOKE, NC US","   13",",,0,1700","    0",",,0,","    0",",,0,","  267",",,0","  200",",,0",,,,,"  261",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-06-17","35.1075","-75.9872","1.2","OCRACOKE, NC US","  122",",,0,1700","    0",",,0,","    0",",,0,","  261",",,0","  200",",,0",,,,,"  211",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-06-18","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  228",",,0","  189",",,0",,,,,"  217",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-06-19","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  267",",,0","  200",",,0",,,,,"  211",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-06-20","35.1075","-75.9872","1.2","OCRACOKE, NC US","   30",",,0,1700","    0",",,0,","    0",",,0,","  278",",,0","  200",",,0",,,,,"  256",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-06-21","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  278",",,0","  228",",,0",,,,,"  267",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-06-22","35.1075","-75.9872","1.2","OCRACOKE, NC US","  239",",,0,1700","    0",",,0,","    0",",,0,","  267",",,0","  161",",,0",,,,,"  211",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-06-23","35.1075","-75.9872","1.2","OCRACOKE, NC US","    5",",,0,1700","    0",",,0,","    0",",,0,","  222",",,0","  178",",,0",,,,,"  217",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-06-24","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  256",",,0","  194",",,0",,,,,"  233",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-06-25","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  283",",,0","  233",",,0",,,,,"  250",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-06-26","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  283",",,0","  250",",,0",,,,,"  267",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-06-27","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  306",",,0","  267",",,0",,,,,"  294",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-06-28","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  311",",,0","  283",",,0",,,,,"  289",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-06-29","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  311",",,0","  283",",,0",,,,,"  283",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-06-30","35.1075","-75.9872","1.2","OCRACOKE, NC US","   51",",,0,1700","    0",",,0,","    0",",,0,","  300",",,0","  278",",,0",,,,,"  283",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-07-01","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  311",",,0","  267",",,0",,,,,"  278",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-07-02","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  311",",,0","  272",",,0",,,,,"  278",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-07-03","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  306",",,0","  250",",,0",,,,,"  272",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-07-04","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  267",",,0","  217",",,0",,,,,"  239",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-07-05","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  278",",,0","  244",",I,0",,,,,"  200",",I,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-07-06","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  283",",,0","  200",",,0",,,,,"  278",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-07-07","35.1075","-75.9872","1.2","OCRACOKE, NC US","   33",",,0,1700","    0",",,0,","    0",",,0,","  289",",,0","  194",",,0",,,,,"  250",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-07-08","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  294",",,0","  206",",,0",,,,,"  272",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-07-09","35.1075","-75.9872","1.2","OCRACOKE, NC US","  554",",,0,1700","    0",",,0,","    0",",,0,","  278",",,0","  178",",,0",,,,,"  194",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-07-10","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  239",",,0","  194",",,0",,,,,"  233",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-07-11","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  261",",,0","  156",",,0",,,,,"  256",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-07-12","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  261",",,0","  206",",,0",,,,,"  244",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-07-13","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  267",",,0","  194",",,0",,,,,"  244",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-07-14","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  272",",,0","  194",",,0",,,,,"  239",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-07-15","35.1075","-75.9872","1.2","OCRACOKE, NC US","   61",",,0,1700","    0",",,0,","    0",",,0,","  283",",,0","  178",",,0",,,,,"  256",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-07-16","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  294",",,0","  233",",,0",,,,,"  278",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-07-17","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  300",",,0","  244",",,0",,,,,"  278",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-07-18","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  300",",,0","  244",",,0",,,,,"  283",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-07-19","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  311",",,0","  256",",,0",,,,,"  283",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-07-20","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  322",",,0","  256",",,0",,,,,"  289",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-07-21","35.1075","-75.9872","1.2","OCRACOKE, NC US","   30",",,0,1700","    0",",,0,","    0",",,0,","  306",",,0","  239",",,0",,,,,"  278",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-07-22","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  300",",,0","  244",",,0",,,,,"  256",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-07-23","35.1075","-75.9872","1.2","OCRACOKE, NC US","   25",",,0,1700","    0",",,0,","    0",",,0,","  278",",,0","  244",",,0",,,,,"  256",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-07-24","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  283",",,0","  211",",,0",,,,,"  211",",I,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-07-25","35.1075","-75.9872","1.2","OCRACOKE, NC US","   10",",,0,1700","    0",",,0,","    0",",,0,","  306",",,0","  222",",I,0",,,,,"  256",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-07-26","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  311",",,0","  222",",,0",,,,,"  278",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-07-27","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  317",",,0","  233",",,0",,,,,"  267",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-07-28","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  311",",,0","  206",",,0",,,,,"  261",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-07-29","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  317",",,0","  206",",,0",,,,,"  278",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-07-30","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  311",",,0","  239",",,0",,,,,"  267",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-07-31","35.1075","-75.9872","1.2","OCRACOKE, NC US","   56",",,0,1700","    0",",,0,","    0",",,0,","  317",",,0","  244",",,0",,,,,"  272",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-08-01","35.1075","-75.9872","1.2","OCRACOKE, NC US","   20",",,0,1700","    0",",,0,","    0",",,0,","  300",",,0","  233",",,0",,,,,"  283",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-08-02","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  306",",,0","  244",",,0",,,,,"  272",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-08-03","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  317",",,0","  200",",,0",,,,,"  283",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-08-04","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  311",",,0","  256",",,0",,,,,"  283",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-08-05","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  300",",,0","  250",",,0",,,,,"  267",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-08-06","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  311",",,0","  256",",,0",,,,,"  289",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-08-07","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  322",",,0","  222",",,0",,,,,"  306",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-08-08","35.1075","-75.9872","1.2","OCRACOKE, NC US","  229",",,0,1700","    0",",,0,","    0",",,0,","  306",",,0","  217",",,0",,,,,"  278",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-08-09","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  311",",,0","  200",",,0",,,,,"  289",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-08-10","35.1075","-75.9872","1.2","OCRACOKE, NC US","  300",",,0,1700","    0",",,0,","    0",",,0,","  306",",,0","  194",",,0",,,,,"  250",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1963-08-11","35.1075","-75.9872","1.2","OCRACOKE, NC US","   76",",,0,1700","    0",",,0,","    0",",,0,","  283",",,0","  200",",,0",,,,,"  256",",,0,1700",,,,,,,,,,,,,,
